moby_id,store,platform,format,used_price_url,new_price_url,updated_date
161794,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=NieR Replicant ver.1.22474487139... Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=NieR Replicant ver.1.22474487139... Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
161794,Steam,Windows,Digital,https://store.steampowered.com/app/1113560/,https://store.steampowered.com/app/1113560/,11/5/2025
161794,Amazon,Xbox One,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=NieR Replicant ver.1.22474487139... Xbox One,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=NieR Replicant ver.1.22474487139... Xbox One,
161794,eBay,Xbox One,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=NieR Replicant ver.1.22474487139... Xbox One&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=NieR Replicant ver.1.22474487139... Xbox One&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
161794,Amazon,Xbox Series,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=NieR Replicant ver.1.22474487139... Xbox Series,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=NieR Replicant ver.1.22474487139... Xbox Series,
161794,eBay,Xbox Series,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=NieR Replicant ver.1.22474487139... Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=NieR Replicant ver.1.22474487139... Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
248025,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Silent Hill f PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Silent Hill f PlayStation 5,
248025,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Silent Hill f PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Silent Hill f PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
248025,Playstation.com,PlayStation 5,Digital,https://store.playstation.com/en-us/product/JP0101-PPSA21159_00-MAINGAME00000000,https://store.playstation.com/en-us/product/JP0101-PPSA21159_00-MAINGAME00000000,11/5/2025
248025,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Silent Hill f Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Silent Hill f Windows,
248025,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Silent Hill f Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Silent Hill f Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
248025,Steam,Windows,Digital,https://store.steampowered.com/app/2947440/,https://store.steampowered.com/app/2947440/,11/5/2025
248025,GOG.com,Windows,Digital,https://www.kqzyfj.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fsilent_hill_f%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1901861030,https://www.kqzyfj.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fsilent_hill_f%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1901861030,11/5/2025
248025,Amazon,Xbox Series,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Silent Hill f Xbox Series,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Silent Hill f Xbox Series,
248025,eBay,Xbox Series,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Silent Hill f Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Silent Hill f Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
185858,Amazon,Nintendo Switch,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge Nintendo Switch,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge Nintendo Switch,
185858,eBay,Nintendo Switch,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge Nintendo Switch&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge Nintendo Switch&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
185858,Amazon,PlayStation 4,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge PlayStation 4,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge PlayStation 4,
185858,eBay,PlayStation 4,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
185858,Playstation.com,PlayStation 4,Digital,https://store.playstation.com/en-us/product/UP1482-CUSA30991_00-TMNTSRDOTEMUSIEA,https://store.playstation.com/en-us/product/UP1482-CUSA30991_00-TMNTSRDOTEMUSIEA,11/5/2025
185858,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge PlayStation 5,
185858,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
185858,Playstation.com,PlayStation 5,Digital,https://store.playstation.com/en-us/product/UP1482-PPSA06732_00-PS5TMNTSRDOTSIEA,https://store.playstation.com/en-us/product/UP1482-PPSA06732_00-PS5TMNTSRDOTSIEA,11/5/2025
185858,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge Windows,
185858,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
185858,Steam,Windows,Digital,https://store.steampowered.com/app/1361510/,https://store.steampowered.com/app/1361510/,11/5/2025
185858,Amazon,Xbox One,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge Xbox One,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge Xbox One,
185858,eBay,Xbox One,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge Xbox One&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge Xbox One&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
185858,Amazon,Xbox Series,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge Xbox Series,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Teenage Mutant Ninja Turtles: Shredder's Revenge Xbox Series,
185858,eBay,Xbox Series,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Teenage Mutant Ninja Turtles: Shredder's Revenge Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
185858,Steam,Linux,Digital,https://store.steampowered.com/app/1361510/,https://store.steampowered.com/app/1361510/,11/5/2025
172770,Amazon,PlayStation 4,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Lost Judgment PlayStation 4,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Lost Judgment PlayStation 4,
172770,eBay,PlayStation 4,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Lost Judgment PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Lost Judgment PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
172770,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Lost Judgment PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Lost Judgment PlayStation 5,
172770,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Lost Judgment PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Lost Judgment PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
172770,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Lost Judgment Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Lost Judgment Windows,
172770,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Lost Judgment Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Lost Judgment Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
172770,Steam,Windows,Digital,https://store.steampowered.com/app/2058190/,https://store.steampowered.com/app/2058190/,11/5/2025
172770,Amazon,Xbox One,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Lost Judgment Xbox One,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Lost Judgment Xbox One,
172770,eBay,Xbox One,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Lost Judgment Xbox One&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Lost Judgment Xbox One&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
172770,Amazon,Xbox Series,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Lost Judgment Xbox Series,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Lost Judgment Xbox Series,
172770,eBay,Xbox Series,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Lost Judgment Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Lost Judgment Xbox Series&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
216823,Amazon,PlayStation 4,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Granblue Fantasy: Relink PlayStation 4,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Granblue Fantasy: Relink PlayStation 4,
216823,eBay,PlayStation 4,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Granblue Fantasy: Relink PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Granblue Fantasy: Relink PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
216823,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Granblue Fantasy: Relink PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Granblue Fantasy: Relink PlayStation 5,
216823,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Granblue Fantasy: Relink PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Granblue Fantasy: Relink PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
216823,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Granblue Fantasy: Relink Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Granblue Fantasy: Relink Windows,
216823,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Granblue Fantasy: Relink Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Granblue Fantasy: Relink Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
216823,Steam,Windows,Digital,https://store.steampowered.com/app/881020/,https://store.steampowered.com/app/881020/,11/5/2025
228856,Amazon,Nintendo Switch,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Fate/stay night: Remastered Nintendo Switch,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Fate/stay night: Remastered Nintendo Switch,
228856,eBay,Nintendo Switch,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Fate/stay night: Remastered Nintendo Switch&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Fate/stay night: Remastered Nintendo Switch&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
228856,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Fate/stay night: Remastered Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Fate/stay night: Remastered Windows,
228856,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Fate/stay night: Remastered Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Fate/stay night: Remastered Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
228856,Steam,Windows,Digital,https://store.steampowered.com/app/2396980/,https://store.steampowered.com/app/2396980/,11/5/2025
161717,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Before Your Eyes PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Before Your Eyes PlayStation 5,
161717,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Before Your Eyes PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Before Your Eyes PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
161717,Playstation.com,PlayStation 5,Digital,https://store.playstation.com/en-us/product/UP2908-PPSA13412_00-BEFOREYOUREYESVR,https://store.playstation.com/en-us/product/UP2908-PPSA13412_00-BEFOREYOUREYESVR,10/28/2025
161717,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Before Your Eyes Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=Before Your Eyes Windows,
161717,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Before Your Eyes Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=Before Your Eyes Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
161717,Steam,Windows,Digital,http://store.steampowered.com/app/1082430/,http://store.steampowered.com/app/1082430/,
161717,GOG.com,Windows,Digital,https://www.tkqlhce.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fbefore_your_eyes%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1276542245,https://www.tkqlhce.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fbefore_your_eyes%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1276542245,11/5/2025
161717,GOG.com,Macintosh,Digital,https://www.tkqlhce.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fbefore_your_eyes%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1276542245,https://www.tkqlhce.com/click-101240826-15297138?url=https%3A%2F%2Fwww.gog.com%2Fen%2Fgame%2Fbefore_your_eyes%3FcurrencyCode%3DUSD%26countryCode%3DUS&cjsku=1276542245,11/5/2025
161717,iTunes,iPhone,Digital,https://apps.apple.com/us/app/before-your-eyes/id1614500347?uo=4,https://apps.apple.com/us/app/before-your-eyes/id1614500347?uo=4,11/5/2025
161717,iTunes,iPad,Digital,https://apps.apple.com/us/app/before-your-eyes/id1614500347?uo=4,https://apps.apple.com/us/app/before-your-eyes/id1614500347?uo=4,11/5/2025
211613,Amazon,Nintendo Switch,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=The Legend of Heroes: Trails Through Daybreak Nintendo Switch,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=The Legend of Heroes: Trails Through Daybreak Nintendo Switch,
211613,eBay,Nintendo Switch,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Legend of Heroes: Trails Through Daybreak Nintendo Switch&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Legend of Heroes: Trails Through Daybreak Nintendo Switch&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
211613,Amazon,PlayStation 4,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=The Legend of Heroes: Trails Through Daybreak PlayStation 4,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=The Legend of Heroes: Trails Through Daybreak PlayStation 4,
211613,eBay,PlayStation 4,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Legend of Heroes: Trails Through Daybreak PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Legend of Heroes: Trails Through Daybreak PlayStation 4&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
211613,Playstation.com,PlayStation 4,Digital,https://store.playstation.com/ja-JP/product/JP0425-CUSA27774_00-EDKURONOKISEKI01,https://store.playstation.com/ja-JP/product/JP0425-CUSA27774_00-EDKURONOKISEKI01,11/5/2025
211613,Amazon,PlayStation 5,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=The Legend of Heroes: Trails Through Daybreak PlayStation 5,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=The Legend of Heroes: Trails Through Daybreak PlayStation 5,
211613,eBay,PlayStation 5,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Legend of Heroes: Trails Through Daybreak PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Legend of Heroes: Trails Through Daybreak PlayStation 5&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
211613,Playstation.com,PlayStation 5,Digital,https://store.playstation.com/ja-JP/product/JP0425-PPSA06091_00-EDKURONOKISEKI01,https://store.playstation.com/ja-JP/product/JP0425-PPSA06091_00-EDKURONOKISEKI01,11/5/2025
211613,Amazon,Windows,Physical,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=The Legend of Heroes: Trails Through Daybreak Windows,https://www.amazon.com/gp/search?ie=UTF8&index=videogames&tag=mobygames02-20&keywords=The Legend of Heroes: Trails Through Daybreak Windows,
211613,eBay,Windows,Physical,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Legend of Heroes: Trails Through Daybreak Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,https://www.ebay.com/sch/i.html?_from=R40&_trksid=p2380057.m570.l1313&_nkw=The Legend of Heroes: Trails Through Daybreak Windows&_sacat=0&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338937171&customid=&toolid=10001&mkevt=1,
211613,Steam,Windows,Digital,https://store.steampowered.com/app/2138610/,https://store.steampowered.com/app/2138610/,11/5/2025
206244,Amazon,Nintendo Switch,Physical,https://www.amazon.com/dp/B0BVCK3CYW/?tag=mobygames02-20&aod=1,https://www.amazon.com/dp/B0BVCK3CYW/?tag=mobygames02-20&aod=1,11/5/2025
